Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
31,2,1,2,0.798,0.263,7,0
31,2,2,3,0.656,0.257,7,0
31,2,2,3,0.547,0.276,7,0
31,2,1,2,0.692,0.238,7,0
31,2,2,3,0.49,0.272,7,0
31,1,1,4,0.265,0.356,7,0
31,1,1,3,0.279,0.276,7,0
31,1,1,4,0.097,0.285,7,0
31,1,1,2,0.486,0.433,7,0
31,1,2,2,0.156,0.611,7,0
31,1,1,4,0.084,0.295,7,0
31,1,1,3,0.154,0.304,7,0
31,2,2,3,0.301,0.299,7,0
31,2,2,4,0.595,0.368,7,0
31,2,1,2,0.329,0.249,7,0
31,1,1,2,0.537,0.311,7,0
31,2,2,4,0.572,0.297,7,0
31,1,1,3,0.285,0.513,7,0
31,2,2,3,0.452,0.227,7,0
31,1,1,2,0.493,0.233,7,0
31,1,1,2,0.525,0.269,7,0
31,1,1,3,0.339,0.217,7,0
31,1,1,2,0.323,0.236,7,0
31,2,2,3,0.268,0.275,7,0
31,2,2,3,0.681,0.244,7,0
31,1,1,2,0.329,0.357,7,0
31,2,2,2,0.71,0.422,7,0
31,1,1,3,0.202,0.308,7,0
31,2,1,2,0.822,0.263,7,0
31,1,1,2,0.619,0.567,7,0
31,2,2,3,0.531,0.383,7,0
31,1,1,2,1.45,0.357,7,0
31,2,2,2,1.234,0.878,7,0
31,2,2,2,0.76,0.317,7,0
31,1,1,2,0.321,0.241,7,0
31,1,1,2,0.238,0.876,7,0
31,2,2,2,0.524,0.349,7,0
31,1,1,3,0.094,0.412,7,0
31,1,1,2,0.92,0.4,7,0
31,2,2,2,0.493,0.264,7,0
31,2,1,2,0.588,0.322,7,0
31,2,2,2,0.53,0.431,7,0
31,2,2,3,0.342,0.3,7,0
31,1,1,2,0.523,0.266,7,0
31,2,2,2,0.677,0.295,7,0
31,2,2,3,0.289,0.282,7,0
31,2,2,2,0.433,0.373,7,0
31,2,2,2,0.495,0.327,7,0
31,1,1,2,0.233,0.239,7,0
31,1,1,2,0.308,0.247,7,0
31,1,1,2,0.535,0.31,7,0
31,2,2,3,0.262,0.285,7,0
31,2,1,3,0.512,0.359,7,0
31,2,2,3,0.392,0.296,7,0
31,2,1,2,0.345,0.24,7,0
31,2,2,4,0.483,0.401,7,0
31,1,1,2,0.269,0.239,7,0
31,1,1,2,0.324,0.246,7,0
31,2,2,3,0.327,0.324,7,0
31,1,1,3,0.599,0.462,7,0
31,1,1,4,0.001,0.458,7,0
31,1,1,2,0.296,0.297,7,0
31,1,1,3,0.392,0.306,7,0
31,2,2,3,0.245,0.262,7,0
31,1,1,4,0.137,0.29,7,0
31,1,1,3,0.218,0.317,7,0
31,1,1,2,0.308,0.382,7,0
31,1,1,3,0.029,0.308,7,0
31,1,1,3,0.14,0.281,7,0
31,2,2,3,0.271,0.278,7,0
31,1,1,3,0.211,0.258,7,0
31,1,1,3,0.196,0.262,7,0
31,1,1,2,0.754,0.261,7,0
31,2,2,3,0.298,0.248,7,0
31,2,2,3,0.394,0.238,7,0
31,1,1,3,0.077,0.264,7,0
31,2,2,3,0.247,0.263,7,0
31,2,2,4,0.241,0.283,7,0
31,1,1,2,0.057,0.244,7,0
31,1,1,2,0.175,0.219,7,0
31,2,2,3,0.1,0.229,7,0
31,2,2,3,0.273,0.261,7,0
31,1,1,2,0.052,0.256,7,0
31,2,2,2,0.222,0.473,7,0
31,1,1,2,0.425,0.284,7,0
31,2,2,3,0.256,0.386,7,0
31,2,2,3,0.283,0.287,7,0
31,2,2,2,0.493,0.304,7,0
31,1,1,2,0.118,0.25,7,0
31,2,2,3,0.135,0.261,7,0
31,2,2,2,0.373,0.28,7,0
31,2,2,3,0.457,0.334,7,0
31,1,1,2,0.259,0.237,7,0
31,2,2,3,0.182,0.246,7,0
31,1,1,2,0.167,0.247,7,0
31,1,1,2,0.438,0.245,7,0
31,2,1,2,0.353,0.247,7,0
31,1,1,2,0.424,0.24,7,0
31,1,1,3,0.5,0.423,7,0
31,2,2,3,0.109,0.242,7,0
31,1,1,3,0.134,0.265,7,0
31,2,2,3,0.207,0.25,7,0
31,1,1,2,0.066,0.264,7,0
31,1,2,2,0.306,0.256,7,0
31,1,2,2,0.875,0.918,7,0
31,1,1,2,0.304,0.261,7,0
31,2,1,2,0.471,0.283,7,0
31,2,2,2,0.122,0.297,7,0
31,2,2,2,0.313,0.317,7,0
31,1,1,1,0.745,0.334,7,0
31,2,2,2,0.08,0.393,7,0
31,2,2,2,0.041,0.305,7,0
31,2,2,3,0.067,0.287,7,0
31,2,2,3,0.37,0.539,7,0
31,1,1,2,0.189,0.328,7,0
31,2,2,2,0.204,0.332,7,0
31,2,1,2,0.655,0.368,7,0
31,1,1,3,0.611,0.356,7,0
31,2,2,3,0.293,0.328,7,0
31,2,2,4,0.196,0.6,7,0
31,2,2,2,0.512,0.459,7,0
31,2,2,3,0.126,0.294,7,0
31,2,2,3,0.191,0.281,7,0
31,1,1,2,0.177,0.308,7,0
31,2,2,3,0.195,0.35,7,0
31,1,1,2,0.551,0.239,7,0
31,2,2,3,0.089,0.296,7,0
31,2,2,3,0.271,0.327,7,0
31,2,1,2,0.569,0.268,7,0
31,1,1,3,0.268,0.287,7,0
31,1,1,3,0.587,0.276,7,0
31,2,2,2,0.29,0.345,7,0
31,1,1,3,0.372,0.452,7,0
31,1,1,3,0.236,0.331,7,0
31,2,1,2,0.403,0.377,7,0
31,1,1,2,0.216,0.252,7,0
31,1,1,3,0.23,0.231,7,0
31,1,1,2,0.552,0.475,7,0
31,1,1,3,0.53,0.436,7,0
31,2,2,3,0.33,0.25,7,0
31,1,1,3,0.211,0.48,7,0
31,2,2,3,0.187,0.255,7,0
31,2,2,3,0.667,0.314,7,0
31,2,2,3,0.162,0.257,7,0
31,2,2,3,0.222,0.279,7,0
31,2,2,3,0.471,0.464,7,0
31,1,1,3,0.056,0.303,7,0
31,1,1,2,0.231,0.232,7,0
31,2,2,3,0.307,0.288,7,0
31,1,1,3,0.239,0.303,7,0
31,2,2,3,0.279,0.305,7,0
31,2,2,4,0.198,0.649,7,0
31,2,1,2,0.702,0.311,7,0
31,2,1,2,0.532,0.795,7,0
31,2,2,3,0.47,0.325,7,0
31,1,2,3,0.554,0.32,7,0
31,1,1,3,0.247,0.492,7,0
31,1,1,4,0.414,0.396,7,0
31,2,2,3,0.287,0.328,7,0
31,1,1,4,0.087,0.628,7,0
31,2,2,4,0.606,0.465,7,0
31,2,2,3,0.754,0.42,7,0
31,1,1,2,0.234,0.26,7,0
31,2,2,4,0.212,0.36,7,0
31,2,2,4,0.591,0.626,7,0
31,2,2,3,0.977,0.344,7,0
31,1,1,2,0.267,0.379,7,0
31,2,2,3,1.036,0.296,7,0
31,1,1,2,0.498,0.308,7,0
31,1,1,3,0.842,0.397,7,0
31,1,1,4,0.514,0.579,7,0
31,1,1,2,0.211,0.427,7,0
31,2,2,3,0.22,0.603,7,0
31,1,1,4,0.208,0.451,7,0
31,2,2,3,0.626,0.288,7,0
31,2,1,2,0.177,0.288,7,0
31,2,2,4,0.634,0.313,7,0
31,1,1,2,0.343,0.254,7,0
31,1,1,3,0.179,0.363,7,0
31,1,1,4,0.46,0.427,7,0
31,1,1,3,0.358,0.431,7,0
31,2,1,2,0.434,0.27,7,0
31,2,2,2,0.557,0.434,7,0
31,1,1,4,0.183,0.345,7,0
31,1,1,2,0.246,0.319,7,0
31,2,2,3,0.282,0.285,7,0
31,2,2,4,0.313,0.334,7,0
31,2,2,4,0.386,0.377,7,0
31,2,2,4,0.38,0.387,7,0
31,1,1,2,0.319,0.288,7,0
31,1,1,3,0.421,0.33,7,0
31,2,2,4,0.265,0.346,7,0
31,1,1,3,0.063,0.435,7,0
31,2,2,3,0.387,0.249,7,0
31,2,1,1,0.549,0.508,7,0
31,1,1,3,0.492,0.289,7,0
31,2,2,4,0.239,0.447,7,0
31,1,1,2,0.314,0.244,7,0
31,2,2,2,0.396,0.384,7,0
31,1,1,4,0.37,0.316,7,0
31,2,1,2,0.506,0.275,7,0
31,2,2,2,0.325,0.335,7,0
31,1,1,4,0.127,0.336,7,0
31,2,2,3,0.521,0.342,7,0
31,1,1,2,0.403,0.508,7,0
31,1,1,4,0.211,0.335,7,0
31,1,1,3,0.343,0.412,7,0
31,1,1,3,0.125,0.322,7,0
31,2,2,4,0.37,0.298,7,0
31,1,1,3,0.088,0.303,7,0
31,1,1,2,0.23,0.292,7,0
31,1,1,2,0.237,0.393,7,0
31,2,2,2,0.487,0.359,7,0
31,2,2,3,0.207,0.442,7,0
31,1,1,3,0.074,0.299,7,0
31,1,2,2,0.473,0.292,7,0
31,1,1,4,0.061,0.376,7,0
31,2,2,3,0.094,0.343,7,0
31,2,2,2,0.283,0.425,7,0
31,1,1,3,0.085,0.278,7,0
31,1,1,2,0.109,0.276,7,0
31,2,2,4,0.151,0.336,7,0
31,1,1,3,0.043,0.371,7,0
31,2,2,3,0.196,0.28,7,0
31,1,1,2,0.01,0.307,7,0
31,1,1,4,0.025,0.382,7,0
31,2,1,2,0.183,0.3,7,0
31,1,1,3,0.02,0.343,7,0
31,2,2,3,0.246,0.419,7,0
31,2,2,2,0.205,0.476,7,0
31,2,2,3,0.045,0.343,7,0
31,2,2,3,0.374,0.363,7,0
31,1,1,4,1.457,0.224,7,0
31,2,1,2,0.268,0.276,7,0
31,1,1,4,0.052,0.312,7,0
31,1,1,2,0.285,0.288,7,0
31,1,1,2,0.146,0.244,7,0
31,1,1,2,0.078,0.239,7,0
31,2,2,3,0.298,0.317,7,0
31,1,1,2,0.043,0.32,7,0
31,2,1,2,0.059,0.793,7,0
31,2,2,3,0.022,0.346,7,0
31,1,1,3,0.02,0.368,7,0
31,2,2,3,0.065,0.268,7,0
31,1,1,2,2.402,0.405,7,0
31,2,1,2,0.006,0.342,7,0
31,2,2,2,0.28,0.475,7,0
31,1,2,2,0.099,0.38,7,0
31,1,1,3,0.436,0.35,7,0
31,2,2,3,0.066,0.317,7,0
31,2,1,2,0.406,0.255,7,0
31,2,2,3,0.167,0.28,7,0
31,1,1,3,0.011,0.335,7,0
31,2,2,3,0.583,0.334,7,0
31,1,1,3,0.725,0.324,7,0
31,1,1,3,0.669,0.351,7,0
31,1,1,4,0.183,0.573,7,0
31,1,1,3,0.063,0.321,7,0
31,2,2,4,0.296,0.375,7,0
31,2,2,3,0.682,0.338,7,0
31,1,1,3,0.322,0.311,7,0
31,1,1,2,0.314,0.421,7,0
31,2,2,3,0.093,0.304,7,0
31,1,1,3,0.336,0.313,7,0
31,1,1,4,0.329,0.463,7,0
31,1,1,4,0.215,0.506,7,0
31,1,1,3,0.18,0.434,7,0
31,1,1,3,0.675,0.371,7,0
31,1,1,3,0.68,0.296,7,0
31,1,1,3,0.113,0.244,7,0
31,1,1,2,0.591,0.865,7,0
31,1,1,4,0.17,0.317,7,0
31,2,2,3,0.296,0.274,7,0
31,1,1,4,0.013,0.333,7,0
31,1,1,2,0.286,0.386,7,0
31,2,1,2,0.581,0.309,7,0
31,1,1,3,0.177,0.383,7,0
31,1,1,4,0.378,0.403,7,0
31,2,2,3,0.44,0.323,7,0
31,1,1,2,0.414,0.261,7,0
31,1,1,3,0.207,0.313,7,0
31,2,2,2,0.247,0.419,7,0
31,1,1,4,0.032,0.347,7,0
31,2,2,3,0.669,0.441,7,0
31,2,2,3,0.531,0.486,7,0
31,1,1,4,0.023,0.352,7,0
31,2,2,3,0.173,0.345,7,0
31,2,2,3,0.205,0.282,7,0
31,1,1,4,0.95,0.281,7,0
31,2,1,2,0.334,0.394,7,0
31,1,1,3,0.069,0.33,7,0
31,1,1,2,0.564,0.467,7,0
31,1,1,4,0.022,0.333,7,0
31,2,1,2,0.356,0.27,7,0
31,2,1,2,0.384,0.319,7,0
31,2,2,3,0.099,0.295,7,0
31,2,2,2,0.319,0.29,7,0
31,1,1,4,0.246,0.259,7,0
31,1,1,3,0.266,0.316,7,0
31,2,1,1,0.514,0.375,7,0
31,2,2,2,0.229,0.303,7,0
31,2,2,2,0.243,0.298,7,0
31,2,2,3,0.792,0.442,7,0
31,1,1,4,0.103,0.747,7,0
31,2,2,2,0.492,0.324,7,0
31,2,2,3,0.195,0.325,7,0
31,2,2,2,0.785,0.681,7,0
31,2,2,2,0.69,0.763,7,0
31,2,2,2,0.144,0.553,7,0
31,2,2,4,0.641,0.314,7,0
31,2,1,1,0.32,0.322,7,0
31,2,1,3,0.598,0.37,7,0
31,2,2,4,0.234,0.4,7,0
31,2,1,2,0.837,0.43,7,0
31,1,1,3,0.635,0.562,7,0
31,2,2,4,0.253,0.42,7,0
31,2,2,2,0.63,0.489,7,0
31,1,1,4,0.05,0.387,7,0
31,1,1,2,0.38,0.319,7,0
31,1,2,3,0.565,0.361,7,0
31,2,2,4,0.187,0.356,7,0
31,2,2,3,0.516,0.388,7,0
31,2,1,2,0.224,0.328,7,0
31,1,1,3,0.565,0.956,7,0
31,2,2,4,0.185,0.389,7,0
31,1,2,2,0.324,0.512,7,0
31,1,1,2,0.674,0.796,7,0
31,2,1,3,0.674,0.311,7,0
31,2,2,2,0.577,0.545,7,0
31,2,2,3,0.649,0.459,7,0
31,1,1,3,0.381,0.525,7,0
31,2,2,2,0.406,0.405,7,0
31,2,2,2,0.657,0.531,7,0
31,2,1,3,0.207,0.337,7,0
31,1,1,4,0.419,0.478,7,0
31,2,2,3,0.626,0.311,7,0
31,2,2,3,0.505,0.308,7,0
31,1,1,4,0.168,0.5,7,0
31,1,1,4,0.07,0.316,7,0
31,2,2,3,0.557,0.629,7,0
31,1,1,4,0.327,0.378,7,0
31,2,1,3,0.14,0.807,7,0
31,2,2,2,0.319,0.383,7,0
31,1,1,3,0.075,0.409,7,0
31,2,2,4,0.577,0.301,7,0
31,2,2,3,0.833,0.26,7,0
31,1,1,3,0.219,0.32,7,0
31,1,1,3,0.141,0.324,7,0
31,1,1,4,0.053,0.527,7,0
31,1,1,2,0.758,0.633,7,0
31,1,1,4,0.042,0.311,7,0
31,2,1,3,0.6,0.305,7,0
31,2,2,4,0.209,0.31,7,0
31,2,1,2,0.427,0.278,7,0
31,2,2,3,0.056,0.331,7,0
31,2,2,4,0.776,0.271,7,0
31,2,2,3,0.232,0.365,7,0
31,2,2,2,0.295,0.492,7,0
31,1,1,2,0.552,0.412,7,0
31,2,2,3,0.59,0.27,7,0
31,1,1,4,0.119,0.36,7,0
31,2,2,3,0.294,0.322,7,0
31,2,2,2,1.143,0.486,7,0
31,1,1,3,0.185,0.248,7,0
31,1,1,2,0.545,0.298,7,0
31,2,2,4,0.348,0.266,7,0
31,1,1,3,0.127,0.472,7,0
31,2,2,4,0.312,0.311,7,0
31,1,1,2,0.312,0.265,7,0
31,1,1,3,0.124,0.309,7,0
31,2,2,2,2.21,0.546,7,0
31,2,1,2,0.095,0.222,7,0
31,2,2,4,0.215,0.335,7,0
31,1,1,2,0.659,0.311,7,0
31,1,1,3,0.047,0.313,7,0
31,1,2,2,0.663,0.299,7,0
31,1,1,2,0.404,0.269,7,0
31,1,1,3,0.093,0.296,7,0
31,2,1,2,0.49,0.263,7,0
31,2,2,2,0.54,0.294,7,0
31,2,2,3,0.384,0.285,7,0
31,2,1,2,0.564,0.266,7,0
31,1,1,3,0.221,0.267,7,0
31,2,2,3,0.119,0.31,7,0
31,1,1,3,0.277,0.361,7,0
31,1,1,3,0.083,0.343,7,0
31,2,2,3,1.024,0.23,7,0
31,1,1,3,0.038,0.296,7,0
31,2,1,2,0.127,0.358,7,0
31,1,1,4,0.148,0.312,7,0
31,1,1,2,0.003,0.272,7,0
31,2,2,3,0.392,0.268,7,0
31,2,1,2,0.045,0.739,7,0
31,2,1,2,0.194,0.426,7,0
31,2,2,3,0.322,0.278,7,0
31,1,1,4,0.013,0.31,7,0
31,2,2,3,0.55,0.338,7,0
31,1,1,3,0.482,0.277,7,0
31,2,2,3,0.867,0.239,7,0
31,1,1,4,0.18,0.309,7,0
31,1,1,3,0.302,0.618,7,0
31,2,1,3,0.693,0.337,7,0
31,1,1,3,0.043,0.323,7,0
31,2,2,3,0.584,0.334,7,0
31,1,1,4,0.527,0.282,7,0
31,1,1,3,0.233,0.455,7,0
31,1,1,3,0.265,0.28,7,0
31,1,1,4,0.096,0.399,7,0
31,1,1,3,0.11,0.323,7,0
31,2,2,3,0.35,0.355,7,0
31,1,1,4,0.026,0.36,7,0
31,1,1,3,0.254,0.454,7,0
31,2,2,3,0.346,0.285,7,0
31,1,1,3,0.283,0.311,7,0
31,2,2,3,0.997,0.311,7,0
31,1,1,3,1.064,0.304,7,0
31,1,1,4,0.101,0.334,7,0
31,1,1,4,0.349,0.54,7,0
32,1,2,3,0.881,0.391,1,0
32,1,1,2,0.326,0.367,1,0
32,2,1,3,0.007,0.341,1,0
32,1,1,2,0.15,0.383,1,0
32,2,2,3,0.429,0.311,1,0
32,1,2,3,0.597,0.256,1,0
32,1,2,3,0.374,0.27,1,0
32,1,1,2,0.501,0.367,1,0
32,2,1,2,0.429,0.687,1,0
32,1,1,2,0.336,0.64,1,0
32,1,1,3,0.156,0.327,1,0
32,2,1,2,0.728,0.457,1,0
32,1,2,3,0.581,0.239,1,0
32,1,2,4,1.592,0.343,1,0
32,1,1,4,0.719,0.296,1,0
32,1,1,3,0.725,0.471,1,0
32,1,2,3,0.351,0.288,1,0
32,1,2,2,0.686,0.703,1,0
32,1,1,3,0.414,0.239,1,0
32,1,1,2,0.631,0.297,1,0
32,2,2,3,0.262,0.375,1,0
32,1,1,3,0.502,0.655,1,0
32,1,1,3,0.582,0.336,1,0
32,2,2,3,0.344,0.344,1,0
32,1,1,3,0.655,0.327,1,0
32,2,2,3,0.542,0.296,1,0
32,1,2,3,0.79,0.256,1,0
32,1,1,3,0.278,0.264,1,0
32,1,1,3,0.119,0.223,1,0
32,2,2,4,0.663,0.719,1,0
32,2,2,4,0.526,0.232,1,0
32,2,2,4,0.19,0.216,1,0
32,1,2,4,0.231,0.145,1,0
32,2,2,2,0.968,1.247,1,0
32,1,2,4,0.373,0.191,1,0
32,1,2,4,0.543,0.231,1,0
32,2,2,3,1.877,1.104,1,0
32,1,1,3,0.324,0.191,1,0
32,1,1,3,0.611,0.375,1,0
32,2,2,3,0.278,0.248,1,0
32,1,2,3,0.309,0.528,1,0
32,1,1,3,0.285,0.311,1,0
32,1,2,3,0.398,0.296,1,0
32,2,1,1,1.799,0.847,1,0
32,2,2,4,1.128,0.622,1,0
32,2,2,3,0.856,0.686,1,0
32,1,2,2,0.527,0.664,1,0
32,1,1,1,0.47,0.879,1,0
32,1,2,1,1.182,0.702,1,0
32,2,2,3,0.551,0.536,1,0
32,1,1,1,1.23,0.846,1,0
32,1,2,3,0.678,0.454,1,0
32,2,2,3,0.303,0.495,1,0
32,1,2,4,0.373,0.624,1,0
32,2,2,2,0.367,0.343,1,0
32,2,2,2,0.606,0.407,1,0
32,2,2,4,0.142,0.374,1,0
32,1,2,4,2.773,0.311,1,0
32,2,2,4,0.343,0.191,1,0
32,2,1,2,0.358,0.334,1,0
32,2,2,4,0.816,0.166,1,0
32,2,1,1,0.086,0.471,1,0
32,1,2,2,0.31,0.592,1,0
32,1,2,3,0.701,0.471,1,0
32,2,2,3,0.174,0.303,1,0
32,2,1,2,0.37,0.549,1,0
32,2,2,3,0.31,0.199,1,0
32,1,2,3,0.687,0.206,1,0
32,1,2,3,0.342,0.175,1,0
32,2,1,1,0.64,0.343,1,0
32,1,2,3,0.239,0.214,1,0
32,2,2,3,0.573,0.183,1,0
32,2,2,3,0.445,0.254,1,0
32,1,1,1,0.398,0.296,1,0
32,1,2,3,0.285,0.143,1,0
32,2,2,2,0.427,0.367,1,0
32,1,1,1,0.695,0.783,1,0
32,1,2,2,0.054,0.304,1,0
32,2,2,2,0.167,0.28,1,0
32,2,2,3,0.798,0.486,1,0
32,1,2,3,0.334,0.143,1,0
32,2,2,3,0.374,0.168,1,0
32,1,2,2,0.02,0.639,1,0
32,1,1,1,0.006,0.495,1,0
32,1,1,2,0.031,0.385,1,0
32,2,2,2,0.398,1.232,1,0
32,2,2,3,0.454,0.136,1,0
32,2,2,2,0.704,0.351,1,0
32,1,1,1,0.759,0.279,1,0
32,1,1,1,0.392,0.255,1,0
32,2,2,2,0.655,0.703,1,0
32,1,2,2,0.208,0.496,1,0
32,2,2,1,0.118,0.68,1,0
32,1,1,1,0.423,1.064,1,0
32,1,1,1,0.684,0.272,1,0
32,1,2,2,0.494,0.584,1,0
32,1,1,2,0.809,0.374,1,0
32,1,1,3,1.046,0.487,1,0
32,1,2,3,0.671,0.406,1,0
32,1,2,3,0.47,0.272,1,0
32,1,1,4,0.767,0.767,1,0
32,2,2,4,0.496,0.663,1,0
32,1,1,3,0.726,0.495,1,0
32,2,2,2,0.991,0.302,1,0
32,1,1,3,2.292,0.784,1,0
32,2,2,4,0.511,0.494,1,0
32,1,2,3,0.417,0.511,1,0
32,1,1,2,0.512,0.311,1,0
32,2,2,1,0.4,0.775,1,0
32,2,2,4,2.024,0.63,1,0
32,2,1,3,0.944,0.457,1,0
32,1,1,3,0.679,0.398,1,0
32,1,1,3,0.974,0.343,1,0
32,1,1,3,0.79,0.367,1,0
32,1,2,3,0.736,0.383,1,0
32,2,1,2,0.455,0.775,1,0
32,2,2,4,0.518,0.568,1,0
32,1,2,3,0.695,0.912,1,0
32,2,2,4,0.335,0.655,1,0
32,1,1,2,0.992,0.454,1,0
32,1,1,4,1.081,0.928,1,0
32,1,2,4,0.487,0.408,1,0
32,1,2,3,0.416,0.424,1,0
32,1,2,3,0.158,0.48,1,0
32,2,2,3,0.541,0.368,1,0
32,2,2,3,0.581,0.368,1,0
32,2,2,3,0.671,0.447,1,0
32,2,2,3,0.311,0.288,1,0
32,2,2,3,0.382,0.328,1,0
32,1,1,3,0.653,0.368,1,0
32,1,2,3,0.256,0.296,1,0
32,2,2,3,1.039,0.351,1,0
32,2,2,3,0.096,0.303,1,0
32,1,2,3,0.366,0.23,1,0
32,2,2,2,0.895,0.769,1,0
32,2,1,1,0.437,0.665,1,0
32,2,2,2,0.58,0.616,1,0
32,1,2,3,1.023,0.352,1,0
32,1,2,3,0.408,0.311,1,0
32,1,1,1,0.448,0.326,1,0
32,2,2,3,0.341,0.303,1,0
32,2,2,4,1.368,0.432,1,0
32,1,2,4,1.118,0.353,1,0
32,1,1,4,0.504,0.485,1,0
32,2,2,4,1.533,0.448,1,0
32,2,2,4,0.325,0.704,1,0
32,1,2,4,0.287,0.408,1,0
32,1,2,4,0.496,0.423,1,0
32,1,1,3,0.655,0.616,1,0
32,2,2,4,0.239,0.686,1,0
32,1,2,3,0.416,0.334,1,0
32,2,2,2,0.391,0.847,1,0
32,2,2,4,0.312,0.448,1,0
32,2,2,4,1.294,0.447,1,0
32,1,1,1,1.094,0.375,1,0
32,2,1,1,0.382,0.279,1,0
32,2,2,1,0.415,0.4,1,0
32,1,1,2,0.584,0.358,1,0
32,2,2,3,0.524,0.367,1,0
32,2,2,4,0.144,0.423,1,0
32,1,2,4,0.046,0.431,1,0
32,2,2,4,0.758,0.432,1,0
32,1,1,2,0.651,0.272,1,0
32,1,2,4,0.528,0.478,1,0
32,1,2,4,0.095,0.552,1,0
32,1,2,2,0.631,1.089,1,0
32,1,1,2,0.063,0.343,1,0
32,2,2,3,0.76,0.375,1,0
32,1,2,3,0.264,0.326,1,0
32,2,2,3,0.111,0.424,1,0
32,1,1,3,0.55,0.343,1,0
32,1,2,3,0.825,0.303,1,0
32,2,2,4,2.024,0.55,1,0
32,2,2,4,0.911,0.449,1,0
32,2,1,2,0.996,0.487,1,0
32,1,2,4,0.518,0.334,1,0
32,1,1,2,1.702,0.392,1,0
32,2,2,3,0.541,0.423,1,0
32,1,1,3,0.775,0.374,1,0
32,1,1,1,1.015,0.325,1,0
32,1,2,1,0.317,0.584,1,0
32,2,2,1,0.078,0.431,1,0
32,1,2,3,0.254,0.336,1,0
32,2,1,3,0.709,0.351,1,0
32,1,1,4,0.471,0.927,1,0
32,1,2,3,0.462,0.559,1,0
32,1,1,1,0.287,0.639,1,0
32,2,2,4,2.247,0.944,1,0
32,2,2,4,0.741,0.414,1,0
32,2,2,4,0.375,0.6,1,0
32,2,2,4,0.823,0.385,1,0
32,2,2,4,0.357,0.36,1,0
32,2,2,4,0.071,0.278,1,0
32,1,2,4,0.119,0.454,1,0
32,1,2,4,0.135,0.295,1,0
32,2,1,1,0.678,0.687,1,0
32,1,2,4,0.847,0.334,1,0
32,2,2,3,0.822,0.368,1,0
32,2,2,3,0.268,0.303,1,0
32,2,2,3,0.1,0.231,1,0
32,2,2,4,0.447,0.374,1,0
32,2,1,3,2.174,0.704,1,0
32,2,2,2,0.607,0.423,1,0
32,2,1,2,0.542,0.374,1,0
32,2,2,3,0.208,1.11,1,0
32,1,2,2,1.041,0.574,1,0
32,1,2,3,0.599,0.399,1,0
32,1,1,2,0.318,0.312,1,0
32,1,2,3,0.375,0.358,1,0
32,1,1,2,0.479,0.383,1,0
32,2,2,2,0.765,0.966,1,0
32,1,2,3,1.103,0.399,1,0
32,2,1,2,0.511,0.382,1,0
32,1,1,2,0.51,0.279,1,0
32,2,2,3,0.525,0.416,1,0
32,1,2,2,0.439,0.463,1,0
32,1,2,3,0.415,1.128,1,0
32,2,2,4,0.527,0.512,1,0
32,1,1,3,0.668,0.896,1,0
32,2,2,4,0.623,0.646,1,0
32,1,2,3,1.487,0.47,1,0
32,2,1,2,0.04,0.832,1,0
32,2,2,3,0.628,0.351,1,0
32,2,2,3,0.527,0.392,1,0
32,2,2,3,0.462,0.344,1,0
32,1,2,4,0.557,0.512,1,0
32,1,1,2,0.749,0.391,1,0
32,2,2,3,0.294,0.318,1,0
32,2,2,3,0.313,0.261,1,0
32,1,2,2,0.383,0.639,1,0
32,1,1,1,0.623,0.673,1,0
32,2,2,1,0.477,0.488,1,0
32,2,2,3,1.319,0.35,1,0
32,2,2,3,0.726,0.344,1,0
32,2,1,1,0.743,0.352,1,0
32,1,2,3,0.359,0.36,1,0
32,1,2,2,0.71,0.272,1,0
32,1,2,2,0.293,0.287,1,0
32,1,1,1,0.238,0.408,1,0
32,1,2,1,0.366,0.383,1,0
32,2,1,2,0.031,0.311,1,0
32,1,1,2,0.495,0.318,1,0
32,2,1,3,0.006,0.327,1,0
32,1,1,3,0.679,0.359,1,0
32,2,2,3,0.655,0.303,1,0
32,1,2,3,0.151,0.311,1,0
32,2,1,2,0.311,0.287,1,0
32,2,2,3,0.672,0.358,1,0
32,1,1,3,0.111,0.447,1,0
32,1,2,3,0.399,0.247,1,0
32,2,2,3,0.302,0.302,1,0
32,2,2,3,0.526,0.383,1,0
32,2,1,2,0.293,0.255,1,0
32,1,1,2,0.734,0.303,1,0
32,2,2,3,0.512,0.23,1,0
32,1,2,3,0.337,0.295,1,0
32,1,1,3,0.447,0.735,1,0
32,1,1,3,0.254,0.335,1,0
32,1,1,3,1.509,0.344,1,0
32,2,2,3,0.519,0.414,1,0
32,1,2,2,0.271,0.48,1,0
32,1,2,3,0.198,0.519,1,0
32,1,1,2,0.383,0.367,1,0
32,1,1,2,0.064,0.408,1,0
32,1,1,2,0.734,0.367,1,0
32,1,1,2,0.836,0.32,1,0
32,2,2,3,0.472,0.312,1,0
32,2,2,2,0.303,0.255,1,0
32,2,1,1,0.798,0.464,1,0
32,2,2,3,0.119,0.534,1,0
32,1,1,4,0.447,1.24,1,0
32,1,2,2,0.695,0.408,1,0
32,2,2,2,0.761,0.215,1,0
32,2,1,4,1.717,0.168,1,0
32,2,2,4,0.655,0.208,1,0
32,1,2,4,0.404,0.263,1,0
32,1,2,3,0.711,0.519,1,0
32,1,1,3,0.624,0.744,1,0
32,1,2,2,0.735,0.4,1,0
